application_id,applicant_name,email,phone,university,department,cgpa,submission_time,submission_hour,ip_address,device_type,time_to_fill_sec,resume_similarity_score,is_duplicate_email,is_duplicate_phone,apps_from_same_ip_1hr,email_domain_type,label
APP00589,Jenna Lloyd,phillip49896@hotmail.com,334102874,GIK Institute,Mechanical Engineering,2.7,28/04/2024 19:40,19,196.247.136.54,Tablet,121,0.039,FALSE,FALSE,1,legit,normal
APP00528,Melissa Johnson,brianwebb582@lums.edu.pk,312558874,PMAS-UAAR,Mechanical Engineering,3.75,29/04/2024 9:29,9,78.92.7.100,Desktop,437,0.391,FALSE,FALSE,1,university,normal
APP00452,Julian Yoder,hrollins472@outlook.com,309743263,SZABIST,Software Engineering,2.9,23/06/2024 12:59,12,12.144.62.56,Mobile,450,0.401,FALSE,FALSE,1,legit,normal
APP00526,Jorge Scott,mary8152@lums.edu.pk,311486416,COMSATS,Accounting,2.1,08/04/2024 8:05,8,128.176.33.181,Mobile,556,0.388,FALSE,FALSE,1,university,normal
APP00875,Julie Buck,jmatthews@live.com,301688519,NED University,Accounting,3.59,19/02/2024 19:28,19,2.55.117.69,Mobile,221,0.778,FALSE,FALSE,1,legit,suspicious
APP01043,Brian Miller,user679@guerrillamail.com,3009797610,Bahria University,Mechanical Engineering,0.2,18/01/2024 1:02,1,177.219.29.131,Mobile,3,0.945,TRUE,FALSE,15,disposable,fake
APP00954,Melanie Delgado,randymoore@gmail.com,318729158,NUST,Software Engineering,2.62,07/02/2024 20:37,20,153.131.237.149,Desktop,543,0.368,TRUE,FALSE,1,legit,suspicious
APP00822,Richard Lowe,edward93@outlook.com,331960353,Quaid-i-Azam University,Mechanical Engineering,2.64,26/01/2024 8:29,8,160.194.190.244,Mobile,835,0.877,FALSE,FALSE,1,legit,suspicious
APP00466,Deborah Cowan,murphyjoseph673@iba.edu.pk,314001408,Air University,Accounting,3.06,28/01/2024 20:40,20,220.94.50.138,Mobile,710,0.252,FALSE,FALSE,1,university,normal
APP00424,Linda Long,valerie0678@nu.edu.pk,318995273,Quaid-i-Azam University,Business Administration,2.42,26/05/2024 12:11,12,129.255.126.74,Desktop,884,0.5,FALSE,FALSE,1,university,normal
APP01044,Fernando Aguirre,user7169@throwam.com,3003624846,NUST,Business Administration,4.32,19/02/2024 3:02,3,3.115.24.253,Mobile,6,0.924,TRUE,TRUE,17,disposable,fake
APP00623,Jennifer Mendez,parkmichelle150@yahoo.com,326835728,Quaid-i-Azam University,Software Engineering,3.62,05/06/2024 11:32,11,132.201.96.219,Mobile,703,0.451,FALSE,FALSE,1,legit,normal
APP00774,Brenda Jackson,jessica46484@gmail.com,317669032,IBA Karachi,Software Engineering,3.37,23/02/2024 15:14,15,12.149.11.73,Desktop,648,0.304,FALSE,FALSE,1,legit,normal
APP00337,Tammy Knapp,dawnwalker147@lums.edu.pk,324025884,GIK Institute,Computer Science,2.93,10/06/2024 10:20,10,171.16.3.159,Mobile,769,0.249,FALSE,FALSE,1,university,normal
APP00463,Daniel Flores,ethanstone263@uet.edu.pk,307146400,IBA Karachi,Data Science,3.36,04/01/2024 22:58,22,95.138.9.206,Desktop,333,0.511,FALSE,FALSE,1,university,normal
APP00079,Stephen Casey,james4730@yahoo.com,313657144,UET Lahore,Data Science,2.03,14/04/2024 9:14,9,185.11.255.179,Mobile,236,0.065,FALSE,FALSE,1,legit,normal
APP00524,Mr. Chris Ferguson,robert39688@lums.edu.pk,305574378,LUMS,Software Engineering,2.52,04/01/2024 17:35,17,70.164.230.214,Mobile,646,0.298,FALSE,FALSE,1,university,normal
APP00963,Erica Wells,ibarrasteven@outlook.com,337591523,NUST,Software Engineering,3.43,26/06/2024 12:31,12,20.89.233.173,Mobile,330,0.828,FALSE,FALSE,1,legit,suspicious
APP00722,Eric Miller,kevin71803@hotmail.com,331816229,University of Punjab,Business Administration,3.69,25/02/2024 10:52,10,163.203.219.68,Mobile,877,0.067,FALSE,FALSE,1,legit,normal
APP00874,Megan Townsend,mooremichael@guerrillamail.com,329872833,NED University,Business Administration,2.46,11/03/2024 11:37,11,81.84.6.98,Mobile,513,0.059,TRUE,FALSE,1,legit,suspicious
APP00668,Mark Murphy,ryanbruce754@nust.edu.pk,322225669,NUST,Data Science,2.11,26/03/2024 22:15,22,73.225.167.226,Tablet,602,0.548,FALSE,FALSE,1,university,normal
APP00831,Leonard Campos,walter17@gmail.com,322038256,NED University,Data Science,2.37,09/04/2024 2:20,2,122.208.44.177,Desktop,493,0.514,FALSE,FALSE,1,legit,suspicious
APP00040,Jason Gibbs,lwilson335@nust.edu.pk,335960271,Air University,Software Engineering,2.36,19/06/2024 14:43,14,152.8.58.141,Tablet,886,0.339,FALSE,FALSE,1,university,normal
APP00031,Roberto Murphy,festrada790@nu.edu.pk,315394880,LUMS,Accounting,2.84,29/06/2024 14:35,14,70.143.35.75,Mobile,129,0.52,FALSE,FALSE,1,university,normal
APP00811,Kevin Ward,gary45790@live.com,329549809,Bahria University,Electrical Engineering,3.21,04/04/2024 19:03,19,136.253.233.207,Mobile,786,0.233,FALSE,FALSE,1,legit,normal
APP00137,Kimberly Robbins,toni17926@lums.edu.pk,317171347,SZABIST,Data Science,3.87,28/04/2024 20:18,20,59.44.65.86,Desktop,511,0.23,FALSE,FALSE,1,university,normal
APP00055,Michael Stewart,burnsedward477@outlook.com,327189034,LUMS,Data Science,3.15,30/01/2024 20:52,20,160.61.171.14,Tablet,287,0.059,FALSE,FALSE,1,legit,normal
APP00809,Katherine Allen,silvanicholas5@outlook.com,309400348,Bahria University,Accounting,2.71,13/04/2024 22:26,22,141.221.39.87,Tablet,524,0.205,FALSE,FALSE,1,legit,normal
APP00287,Raymond Vazquez,danielmendez827@hotmail.com,321676621,IBA Karachi,Mechanical Engineering,3.63,07/02/2024 9:45,9,110.213.27.143,Tablet,374,0.218,FALSE,FALSE,1,legit,normal
APP00951,Shannon Holland,drobinson@mailinator.com,307598940,UET Lahore,Accounting,3.92,06/05/2024 21:41,21,120.17.208.172,Desktop,244,0.516,FALSE,FALSE,1,disposable,suspicious
APP00766,Jordan Walsh,thomas94872@hotmail.com,334510423,Bahria University,Computer Science,3.49,18/06/2024 17:04,17,105.233.7.22,Desktop,291,0.413,FALSE,FALSE,1,legit,normal
APP00322,Lisa Evans,nicholsonalexis996@yahoo.com,313254614,UET Lahore,Accounting,2.84,23/03/2024 12:46,12,161.242.107.80,Desktop,546,0.049,FALSE,FALSE,1,legit,normal
APP00395,Andrea Hall,yhunt751@uet.edu.pk,323246154,COMSATS,Data Science,2.97,11/04/2024 13:32,13,157.140.23.89,Desktop,130,0.466,FALSE,FALSE,1,university,normal
APP00004,William Landry,christine72868@nu.edu.pk,325437923,GIK Institute,Computer Science,3.39,17/05/2024 9:59,9,54.50.7.64,Mobile,507,0.161,FALSE,FALSE,1,university,normal
APP00328,Zachary Alvarez,teresadecker486@gmail.com,313905824,NED University,Mechanical Engineering,2.02,05/03/2024 17:51,17,138.176.127.196,Desktop,432,0.39,FALSE,FALSE,1,legit,normal
APP00998,John Olsen,fordzachary@mailinator.com,302311035,LUMS,Mechanical Engineering,3.01,26/01/2024 9:31,9,184.122.65.105,Mobile,356,0.297,FALSE,FALSE,1,disposable,suspicious
APP01069,Cynthia Nguyen,user7252@mailinator.com,3005325779,IBA Karachi,Data Science,4.41,28/04/2024 3:00,3,208.244.179.164,Mobile,5,0.924,TRUE,FALSE,16,disposable,fake
APP00721,Jessica Parker,richardbaker379@yahoo.com,321675822,Air University,Software Engineering,2.22,19/03/2024 13:19,13,4.57.12.219,Mobile,421,0.435,FALSE,FALSE,1,legit,normal
APP01061,Regina Peterson,user8852@yopmail.com,3001479076,LUMS,Data Science,3.8,14/05/2024 2:01,2,154.254.232.9,Mobile,7,0.975,TRUE,TRUE,6,disposable,fake
APP00582,Holly Lee,nsmith183@lums.edu.pk,337266039,LUMS,Electrical Engineering,3.37,10/06/2024 13:17,13,35.60.221.178,Mobile,327,0.018,FALSE,FALSE,1,university,normal
APP00199,Emily Bell,samuel26460@nust.edu.pk,337302286,NUST,Accounting,3.83,18/05/2024 10:41,10,53.97.51.151,Mobile,476,0.546,FALSE,FALSE,1,university,normal
APP00059,Kristin Gonzalez,isaiahshaw828@uet.edu.pk,338799287,University of Karachi,Mechanical Engineering,3.39,09/03/2024 13:54,13,86.93.221.10,Desktop,371,0.048,FALSE,FALSE,1,university,normal
APP00064,Mark Nelson,lmills974@iba.edu.pk,314213524,IBA Karachi,Accounting,2.92,30/05/2024 20:33,20,29.140.43.64,Mobile,731,0.055,FALSE,FALSE,1,university,normal
APP00515,William Armstrong,garciathomas853@gmail.com,314255041,Quaid-i-Azam University,Mechanical Engineering,2.64,21/06/2024 15:58,15,147.57.118.136,Desktop,605,0.355,FALSE,FALSE,1,legit,normal
APP00244,Jennifer Crawford,idixon286@outlook.com,302707116,GIK Institute,Mechanical Engineering,3.02,03/04/2024 13:12,13,128.193.241.118,Mobile,588,0.369,FALSE,FALSE,1,legit,normal
APP00498,Andrew Williams,lindawood529@nust.edu.pk,304185160,UET Lahore,Electrical Engineering,2.76,18/03/2024 20:52,20,35.193.226.173,Mobile,412,0.232,FALSE,FALSE,1,university,normal
APP00101,Michael Baldwin,bryanfletcher671@nust.edu.pk,309209880,NED University,Electrical Engineering,3.78,12/03/2024 8:44,8,3.64.240.92,Mobile,499,0.245,FALSE,FALSE,1,university,normal
APP00169,Brian Wiley,tyler80834@hotmail.com,326246485,IBA Karachi,Mechanical Engineering,2.3,11/05/2024 15:31,15,57.158.188.246,Mobile,435,0.05,FALSE,FALSE,1,legit,normal
APP00791,Alexandra Thompson,favila452@hotmail.com,323985341,IBA Karachi,Accounting,2.07,21/06/2024 16:13,16,155.94.177.50,Desktop,572,0.46,FALSE,FALSE,1,legit,normal
APP00907,Charles Ross,lamberttroy@tempmail.com,321142249,Quaid-i-Azam University,Mechanical Engineering,2.55,11/04/2024 16:12,16,178.238.117.1,Desktop,442,0.399,TRUE,FALSE,1,legit,suspicious
APP00842,David Rodriguez,treed@live.com,335592340,Bahria University,Accounting,2.18,31/05/2024 3:24,3,60.79.42.208,Tablet,615,0.387,FALSE,FALSE,1,legit,suspicious
APP00523,Joshua Green,jamie58785@iba.edu.pk,321377156,NED University,Mechanical Engineering,2.59,23/02/2024 13:12,13,28.94.2.220,Mobile,317,0.293,FALSE,FALSE,1,university,normal
APP00309,Debra Rodriguez,antonio85161@nust.edu.pk,302698824,Quaid-i-Azam University,Software Engineering,3.85,14/04/2024 19:35,19,88.212.218.98,Tablet,859,0.297,FALSE,FALSE,1,university,normal
APP00584,Lisa Palmer,tonya52809@hotmail.com,314853765,NUST,Electrical Engineering,3.63,05/05/2024 21:13,21,31.80.38.38,Mobile,725,0.255,FALSE,FALSE,1,legit,normal
APP00266,Jessica Harris,tfreeman919@yahoo.com,303349030,GIK Institute,Computer Science,3.12,08/04/2024 13:27,13,6.24.137.195,Desktop,442,0.136,FALSE,FALSE,1,legit,normal
APP00363,Janet Hughes,moorechristopher221@nust.edu.pk,334197381,Bahria University,Business Administration,2.2,16/04/2024 8:59,8,35.3.139.231,Desktop,768,0.324,FALSE,FALSE,1,university,normal
APP00535,Lisa Martin,moniquewilliams790@uet.edu.pk,336492998,COMSATS,Accounting,3.25,24/01/2024 11:52,11,166.244.70.152,Tablet,262,0.497,FALSE,FALSE,1,university,normal
APP00381,Nicholas Wilson,joshuaking856@nust.edu.pk,304449052,Air University,Mechanical Engineering,3.34,21/04/2024 18:52,18,120.132.210.170,Desktop,193,0.085,FALSE,FALSE,1,university,normal
APP00935,Anna Moore,zlittle@hotmail.com,315021865,SZABIST,Software Engineering,2.58,17/05/2024 21:15,21,150.139.52.66,Desktop,863,0.851,FALSE,FALSE,1,legit,suspicious
APP00067,Carrie Smith,craig29117@lums.edu.pk,307722755,COMSATS,Computer Science,3.1,24/06/2024 8:09,8,54.20.58.28,Desktop,272,0.522,FALSE,FALSE,1,university,normal
APP00853,Matthew Browning,mooremichael@guerrillamail.com,322662054,University of Punjab,Computer Science,2.33,09/04/2024 10:22,10,62.225.35.2,Desktop,879,0.434,TRUE,FALSE,1,legit,suspicious
APP00068,Ryan Humphrey,washingtonshane255@yahoo.com,307982241,NED University,Data Science,3.5,27/02/2024 20:33,20,102.178.170.108,Mobile,509,0.243,FALSE,FALSE,1,legit,normal
APP01053,Joel Lopez,user5500@mailinator.com,3004236994,PMAS-UAAR,Mechanical Engineering,0.32,12/01/2024 3:01,3,197.67.240.58,Mobile,5,0.956,TRUE,FALSE,5,disposable,fake
APP00013,Michael Davis,martinezbrian520@hotmail.com,306007072,PMAS-UAAR,Accounting,2.96,20/02/2024 10:23,10,189.54.213.189,Mobile,900,0.524,FALSE,FALSE,1,legit,normal
APP00353,Elizabeth Benson,owensheidi186@lums.edu.pk,337016291,NED University,Computer Science,3.64,03/02/2024 15:58,15,59.43.111.213,Mobile,619,0.226,FALSE,FALSE,1,university,normal
APP00602,Mary Webb,ortizlarry787@lums.edu.pk,318684648,University of Punjab,Business Administration,2.3,19/05/2024 16:21,16,111.36.202.51,Desktop,782,0.261,FALSE,FALSE,1,university,normal
APP00983,Justin Rogers,brett99@gmail.com,334367185,NUST,Computer Science,2,03/06/2024 22:07,22,62.46.230.129,Mobile,652,0.801,FALSE,FALSE,1,legit,suspicious
APP00295,Michelle Marshall,larry24277@nust.edu.pk,311437264,Quaid-i-Azam University,Data Science,2.42,12/03/2024 8:51,8,210.147.72.48,Desktop,603,0.422,FALSE,FALSE,1,university,normal
APP00635,Susan Cox,jasonmccoy34@gmail.com,316084244,University of Punjab,Accounting,2.31,20/04/2024 10:19,10,104.71.249.163,Mobile,852,0.42,FALSE,FALSE,1,legit,normal
APP00850,Katherine David,ccoleman@hotmail.com,318041170,PMAS-UAAR,Software Engineering,2.62,21/04/2024 14:01,14,110.29.40.26,Mobile,738,0.81,FALSE,FALSE,1,legit,suspicious
APP00185,Matthew Ramirez,brittney606@hotmail.com,317826774,SZABIST,Electrical Engineering,2.91,21/02/2024 20:18,20,170.244.102.243,Mobile,448,0.033,FALSE,FALSE,1,legit,normal
APP00579,Michael Patterson,danieljamie45@lums.edu.pk,301880075,University of Punjab,Data Science,2.33,08/01/2024 15:32,15,9.113.195.73,Mobile,238,0.129,FALSE,FALSE,1,university,normal
APP00355,Rebecca Evans,aaron07532@nu.edu.pk,308261982,SZABIST,Accounting,2.47,29/03/2024 18:43,18,156.60.111.81,Mobile,776,0.461,FALSE,FALSE,1,university,normal
APP00332,Jamie Mckinney,yglover303@lums.edu.pk,328022366,University of Karachi,Electrical Engineering,3.4,29/05/2024 19:36,19,136.196.212.159,Mobile,314,0.392,FALSE,FALSE,1,university,normal
APP00883,Amanda Guzman,michael85@gmail.com,324678901,Bahria University,Business Administration,2.34,05/01/2024 16:42,16,183.60.215.23,Mobile,21,0.41,FALSE,FALSE,1,legit,suspicious
APP00320,Joseph Davenport,kflores586@lums.edu.pk,331628569,LUMS,Business Administration,2.77,07/06/2024 17:43,17,69.230.38.13,Mobile,830,0.218,FALSE,FALSE,1,university,normal
APP00980,Sarah Vaughn,robertreese@hotmail.com,307587730,LUMS,Electrical Engineering,3.31,28/04/2024 1:48,1,1.142.20.18,Mobile,650,0.03,FALSE,FALSE,1,legit,suspicious
APP00920,Tony Nixon,tharrington@throwam.com,315352802,LUMS,Mechanical Engineering,2.1,19/04/2024 13:48,13,89.99.141.81,Mobile,424,0.192,FALSE,FALSE,1,disposable,suspicious
APP00990,John Hale,elizabeth47@gmail.com,332144375,University of Punjab,Mechanical Engineering,3.26,06/04/2024 15:38,15,176.189.149.35,Mobile,794,0.39,TRUE,FALSE,1,legit,suspicious
APP00725,Brooke Allen,michael89420@uet.edu.pk,334906109,University of Punjab,Electrical Engineering,2.64,12/01/2024 18:56,18,161.73.123.32,Desktop,573,0.355,FALSE,FALSE,1,university,normal
APP00508,Lisa Robinson,katherine89807@uet.edu.pk,318639301,Bahria University,Data Science,2.68,10/01/2024 9:49,9,172.224.77.199,Mobile,426,0.494,FALSE,FALSE,1,university,normal
APP00552,Anthony Forbes,kevinfisher389@outlook.com,338962291,UET Lahore,Software Engineering,3.01,21/04/2024 8:18,8,58.17.185.145,Mobile,579,0.174,FALSE,FALSE,1,legit,normal
APP00291,Casey Fisher,wrightmichael126@nu.edu.pk,308734211,FAST NUCES,Software Engineering,3.76,20/04/2024 21:46,21,21.181.52.95,Mobile,524,0.211,FALSE,FALSE,1,university,normal
APP00003,Jo Cline,mendozaeric285@uet.edu.pk,303678638,Bahria University,Electrical Engineering,2.65,09/02/2024 11:48,11,102.117.243.124,Mobile,464,0.209,FALSE,FALSE,1,university,normal
APP00007,Daniel Lopez,mitchellanderson547@hotmail.com,313741438,COMSATS,Electrical Engineering,2.51,12/06/2024 19:35,19,22.175.68.157,Desktop,344,0.464,FALSE,FALSE,1,legit,normal
APP00585,Natalie Anderson,uphillips748@gmail.com,335138170,IBA Karachi,Business Administration,2.83,26/02/2024 22:59,22,129.66.78.50,Tablet,725,0.503,FALSE,FALSE,1,legit,normal
APP00783,Brian Berry,alejandra44147@gmail.com,332073239,PMAS-UAAR,Electrical Engineering,3.15,04/03/2024 16:21,16,165.81.240.115,Tablet,702,0.253,FALSE,FALSE,1,legit,normal
APP00854,Sydney Johnson,robert36@mailinator.com,315346322,FAST NUCES,Accounting,3,09/02/2024 18:08,18,182.221.102.89,Mobile,266,0.404,FALSE,FALSE,1,disposable,suspicious
APP00238,Zachary Morales,michele01991@nust.edu.pk,328221845,NUST,Computer Science,2.19,26/02/2024 16:47,16,116.229.123.237,Desktop,651,0.378,FALSE,FALSE,1,university,normal
APP00942,Joseph Marquez,sergio99@tempmail.com,334238912,UET Lahore,Software Engineering,2.39,12/03/2024 14:06,14,25.21.229.4,Desktop,717,0.323,FALSE,FALSE,1,disposable,suspicious
APP00539,Margaret Ellis,hwest404@uet.edu.pk,327422144,University of Karachi,Electrical Engineering,2.83,24/02/2024 18:11,18,5.149.181.185,Mobile,606,0.305,FALSE,FALSE,1,university,normal
APP00880,Jonathan Madden,oavila@gmail.com,339452659,Bahria University,Accounting,3.02,18/03/2024 2:14,2,72.247.180.126,Desktop,423,0.304,FALSE,FALSE,1,legit,suspicious
APP00216,Jeffrey Baker,wadejacob383@lums.edu.pk,309106820,SZABIST,Electrical Engineering,2.03,16/05/2024 16:26,16,198.225.91.54,Mobile,132,0.397,FALSE,FALSE,1,university,normal
APP00978,Daniel Lane,qbell@throwam.com,319834402,COMSATS,Accounting,2.61,24/06/2024 19:22,19,138.57.44.131,Mobile,599,0.257,FALSE,FALSE,1,disposable,suspicious
APP00532,Charles Swanson,nicole19411@lums.edu.pk,335002629,NED University,Software Engineering,3.04,03/05/2024 14:04,14,92.143.59.226,Mobile,468,0.382,FALSE,FALSE,1,university,normal
APP00786,Kristina Tyler,bonnieolsen281@hotmail.com,322119776,Bahria University,Accounting,3.37,25/02/2024 22:31,22,58.55.238.53,Tablet,541,0.304,FALSE,FALSE,1,legit,normal
APP00678,Jennifer Miller,angelaadams609@live.com,306526866,FAST NUCES,Accounting,3.18,25/04/2024 13:46,13,74.164.150.107,Tablet,871,0.438,FALSE,FALSE,1,legit,normal
APP00984,Carrie Lewis,blackwellelizabeth@outlook.com,331933705,University of Punjab,Computer Science,2.58,03/05/2024 4:52,4,66.134.139.210,Desktop,360,0.301,FALSE,FALSE,1,legit,suspicious
APP00622,James Thomas,xmiller684@live.com,302619061,GIK Institute,Computer Science,3.75,22/02/2024 17:57,17,182.175.215.126,Mobile,324,0.193,FALSE,FALSE,1,legit,normal
APP00257,Gary Taylor,jtorres466@nu.edu.pk,336491002,NED University,Computer Science,3.65,24/01/2024 19:29,19,2.36.170.4,Desktop,770,0.197,FALSE,FALSE,1,university,normal
APP00669,Aaron Williamson,scotthartman727@uet.edu.pk,301089942,UET Lahore,Data Science,3.18,18/03/2024 14:42,14,126.185.89.217,Mobile,499,0.491,FALSE,FALSE,1,university,normal
APP00261,Justin Matthews,jessica4596@live.com,325200835,NUST,Business Administration,3.26,15/06/2024 10:03,10,176.67.68.79,Desktop,525,0.399,FALSE,FALSE,1,legit,normal
APP00905,Jody Powell,guerraronald@hotmail.com,302751542,NUST,Business Administration,3.18,26/03/2024 8:15,8,207.205.159.171,Mobile,41,0.059,FALSE,FALSE,7,legit,suspicious
APP00615,Christine Fletcher,vatkins527@yahoo.com,314074382,GIK Institute,Computer Science,3.14,12/02/2024 16:20,16,104.19.255.96,Desktop,443,0.377,FALSE,FALSE,1,legit,normal
APP00366,Bryan Brown,hickslauren938@uet.edu.pk,315590177,University of Karachi,Business Administration,3.84,25/04/2024 20:08,20,186.14.146.156,Mobile,261,0.385,FALSE,FALSE,1,university,normal
APP00891,Cory Richardson,carolynestrada@outlook.com,333472567,Quaid-i-Azam University,Accounting,2.56,24/06/2024 14:43,14,221.129.39.110,Desktop,68,0.062,FALSE,FALSE,3,legit,suspicious
APP00701,James Velazquez,westandrew33@iba.edu.pk,306666248,University of Karachi,Computer Science,3.17,31/01/2024 16:14,16,223.125.105.250,Mobile,618,0.187,FALSE,FALSE,1,university,normal
APP00271,Shannon Tran,garciajack434@nust.edu.pk,332382909,SZABIST,Data Science,3.02,09/02/2024 12:05,12,46.120.39.116,Mobile,437,0.507,FALSE,FALSE,1,university,normal
APP00702,Jeremy Hudson,vweiss788@nu.edu.pk,305487758,University of Punjab,Software Engineering,3.62,11/05/2024 17:42,17,87.225.226.122,Desktop,226,0.51,FALSE,FALSE,1,university,normal
APP00026,Miss Crystal Perry,melaniegibson84@uet.edu.pk,339770838,Quaid-i-Azam University,Business Administration,2.39,21/03/2024 11:16,11,32.112.132.246,Mobile,525,0.355,FALSE,FALSE,1,university,normal
APP00437,Christina Huber,todd77166@yahoo.com,324828861,Quaid-i-Azam University,Business Administration,3.24,09/03/2024 17:41,17,152.111.55.113,Mobile,524,0.245,FALSE,FALSE,1,legit,normal
APP00278,Erin Gross,howardcolton567@gmail.com,334766741,Quaid-i-Azam University,Software Engineering,2.79,22/03/2024 12:52,12,222.138.48.173,Desktop,199,0.066,FALSE,FALSE,1,legit,normal
APP01008,Jessica Dorsey,user5500@mailinator.com,3005193173,GIK Institute,Data Science,0.27,02/04/2024 3:02,3,113.129.253.61,Mobile,6,0.895,TRUE,TRUE,15,disposable,fake
APP00478,Randall Washington,matthewhoffman668@nust.edu.pk,319795418,IBA Karachi,Software Engineering,2.14,20/04/2024 13:43,13,88.31.78.48,Mobile,709,0.369,FALSE,FALSE,1,university,normal
APP00107,Jason Rose,mary29745@gmail.com,328684678,SZABIST,Computer Science,2.12,02/05/2024 21:25,21,119.100.66.28,Desktop,556,0.27,FALSE,FALSE,1,legit,normal
APP00630,Adriana Brown,guzmanjessica206@nu.edu.pk,333059607,IBA Karachi,Mechanical Engineering,2.81,07/05/2024 12:48,12,101.194.146.227,Desktop,850,0.327,FALSE,FALSE,1,university,normal
